id,address,categories,city,country,keys,latitude,longitude,menuPageURL,amountMax,amountMin,currency,dateSeen,description,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
AVwclViXByjofQCxf5g8,5000 Kahala Ave,Restaurant,Honolulu,US,us/hono/honolulu/5000kahalaave/1899597397,21.271709,-157.77395,,10,10,USD,2016-07-26T00:00:00Z,"Mozzarella, parmesan, marinara sauce",The Veranda At The Kahala Resort,96816,USD,31,50,Hono
AVwcm2_5kufWRAb5xD2s,116 John R Rice Blvd,"American Restaurants,Barbecue Restaurants,Bar & Grills,Sports Bars,Take Out Restaurants,Caterers,Restaurants",Murfreesboro,US,us/murfreesbr/murfreesboro/116johnrriceblvd/545643266,35.84764,-86.44008,,10.99,10.99,USD,2016-06-13T15:25:12Z,"Blended cheeses, red onions, BBQ sauce and pork or grilled chicken",Nobody's Sports Grill and Bbq,37129,,,,Murfreesbr
AVwcm2_5kufWRAb5xD2s,116 John R Rice Blvd,"American Restaurants,Barbecue Restaurants,Bar & Grills,Sports Bars,Take Out Restaurants,Caterers,Restaurants",Murfreesboro,US,us/murfreesbr/murfreesboro/116johnrriceblvd/545643266,35.84764,-86.44008,,12.99,12.99,USD,2016-06-13T15:25:12Z,"Shredded romaine, caesar dressing, shredded parmesan cheese, marinated chicken",Nobody's Sports Grill and Bbq,37129,,,,Murfreesbr
AVwcm2_5kufWRAb5xD2s,116 John R Rice Blvd,"American Restaurants,Barbecue Restaurants,Bar & Grills,Sports Bars,Take Out Restaurants,Caterers,Restaurants",Murfreesboro,US,us/murfreesbr/murfreesboro/116johnrriceblvd/545643266,35.84764,-86.44008,,9.99,9.99,USD,2016-06-13T15:25:12Z,Simple and delicious sauce and mozzarella,Nobody's Sports Grill and Bbq,37129,,,,Murfreesbr
AVwcm2CSkufWRAb5xDpY,2800 Routh St,"Restaurant,Caf��,Café,Caf,Restaurants,Breakfast,Brunch,Coffeehouses,Traditional American,cafe",Dallas,US,us/tx/dallas/2800routhst/-1215608800,32.798929,-96.803516,,3.75,3.75,USD,2017-04-15T00:00:00Z,with marianara and parmesan.,Dream Cafe,75201,USD,0,30,TX
AVwcm3sdIN2L1WUfm4hx,1101 Filbert St,Fried Chicken Joint,Philadelphia,US,us/wmpennanxw/philadelphia/1101filbertst/-447110672,39.952679,-75.158251,,1,1,USD,2015-12-01T15:39:29Z,,Crown Fried Chicken,19107,USD,0,25,Wm Penn Anx W
AVwcmB6x_7pvs4fzw1mP,3960 Commercial St S E,"Mexican Restaurant Morningside,Mexican Restaurant",Salem,US,us/or/salem/3960commercialstse/-478756968,44.90242601,-123.0396652,,4.95,4.95,USD,2016-03-29T05:07:41Z,,La Hacienda Real,,USD,25,40,OR
AVwcmB6x_7pvs4fzw1mP,3960 Commercial St S E,"Mexican Restaurant Morningside,Mexican Restaurant",Salem,US,us/or/salem/3960commercialstse/-478756968,44.90242601,-123.0396652,,4.95,4.95,USD,2016-03-29T05:07:41Z,,La Hacienda Real,,USD,25,40,OR
AVwcmB6x_7pvs4fzw1mP,3960 Commercial St S E,"Mexican Restaurant Morningside,Mexican Restaurant",Salem,US,us/or/salem/3960commercialstse/-478756968,44.90242601,-123.0396652,,4.95,4.95,USD,2016-03-29T05:07:41Z,,La Hacienda Real,,USD,25,40,OR
AVwcmB6x_7pvs4fzw1mP,3960 Commercial St S E,"Mexican Restaurant Morningside,Mexican Restaurant",Salem,US,us/or/salem/3960commercialstse/-478756968,44.90242601,-123.0396652,,4.95,4.95,USD,2016-03-29T05:07:41Z,,La Hacienda Real,,USD,25,40,OR
AVwcmB6x_7pvs4fzw1mP,3960 Commercial St S E,"Mexican Restaurant Morningside,Mexican Restaurant",Salem,US,us/or/salem/3960commercialstse/-478756968,44.90242601,-123.0396652,,4.95,4.95,USD,2016-03-29T05:07:41Z,,La Hacienda Real,,USD,25,40,OR
AVwcmB6x_7pvs4fzw1mP,3960 Commercial St S E,"Mexican Restaurant Morningside,Mexican Restaurant",Salem,US,us/or/salem/3960commercialstse/-478756968,44.90242601,-123.0396652,,4.95,4.95,USD,2016-03-29T05:07:41Z,,La Hacienda Real,,USD,25,40,OR
AVwcmeGpByjofQCxgG3_,6550 Topanga Canyon Blvd,Restaurant,Chatsworth,US,us/ca/chatsworth/6550topangacanyonblvd/-230131678,34.189596,-118.605887,,,,,2016-04-24T00:00:00Z,,Nm Cafe At Neiman Marcus Topanga,91313,USD,0,30,CA
AVwcmeGpByjofQCxgG3_,6550 Topanga Canyon Blvd,Restaurant,Chatsworth,US,us/ca/chatsworth/6550topangacanyonblvd/-230131678,34.189596,-118.605887,,,,,2016-04-24T00:00:00Z,,Nm Cafe At Neiman Marcus Topanga,91313,USD,0,30,CA
AVwcmEON_7pvs4fzw15m,1500 N Clybourn Ave,"American Restaurant,Restaurant,Bowling Alley,Bowling Alleys,Sports Bar",Chicago,US,us/fortdearborn/chicago/1500nclybournave/-1320149125,41.908528,-87.646393,,6.5,6.5,USD,2016-08-20T00:00:00Z,Choose Cheese or Pepperoni,Kings Chicago - Lincoln Park,60610,USD,25,40,Fort Dearborn
AVwcmEON_7pvs4fzw15m,1500 N Clybourn Ave,"American Restaurant,Restaurant,Bowling Alley,Bowling Alleys,Sports Bar",Chicago,US,us/fortdearborn/chicago/1500nclybournave/-1320149125,41.908528,-87.646393,,,,,2016-08-20T00:00:00Z,,Kings Chicago - Lincoln Park,60610,USD,25,40,Fort Dearborn
AVwcmff_IN2L1WUfm0HP,399 Main St,"Pizza,Take Out Restaurants,Restaurants",Medford,US,us/westmedford/medford/399mainst/-1424784461,42.40433,-71.10758,http://www.yellowpages.com/medford-ma/mip/tonis-by-george-6069521/menu,12,12,USD,2016-11-18T15:52:06Z,"Basil, tomato, garlic and mozzarella",Toni's By George,2155,,,,West Medford
AVwcmfTmkufWRAb5w_TL,5655 Manitou Rd,Italian Restaurant and Pizza Place,Excelsior,US,us/deephaven/excelsior/5655manitourd/-1208798076,44.90125519,-93.58864255,,1.5,1.5,USD,2016-07-06T20:33:47Z,"Pepperoni, onions, banana peppers, bacon, artichokes, roasted red peppers, sausage, roma tomatoes, kalamata olives, ham, broccoli, black olives, chicken, mushrooms, green olives, meatballs, green peppers, anchovies, canadian bacon, pineapple, extra cheese, jalapenjos, spinach, bleu cheese",Joey Nova's Pizzeria and Grilled Subs,55331,USD,0,25,Deephaven
AVwcmfTmkufWRAb5w_TL,5655 Manitou Rd,Italian Restaurant and Pizza Place,Excelsior,US,us/deephaven/excelsior/5655manitourd/-1208798076,44.90125519,-93.58864255,,12.5,12.5,USD,2016-07-06T20:33:47Z,"Marinated chicken, gorgonzola with an infused buttermilk ranch buffalo sauce",Joey Nova's Pizzeria and Grilled Subs,55331,USD,0,25,Deephaven
AVwcmfTmkufWRAb5w_TL,5655 Manitou Rd,Italian Restaurant and Pizza Place,Excelsior,US,us/deephaven/excelsior/5655manitourd/-1208798076,44.90125519,-93.58864255,,9.95,9.95,USD,2016-07-06T20:33:47Z,,Joey Nova's Pizzeria and Grilled Subs,55331,USD,0,25,Deephaven
AVwcmfTmkufWRAb5w_TL,5655 Manitou Rd,Italian Restaurant and Pizza Place,Excelsior,US,us/deephaven/excelsior/5655manitourd/-1208798076,44.90125519,-93.58864255,,6.95,6.95,USD,2016-07-06T20:33:47Z,With nutella and powder sugar,Joey Nova's Pizzeria and Grilled Subs,55331,USD,0,25,Deephaven
AVwcmfTmkufWRAb5w_TL,5655 Manitou Rd,Italian Restaurant and Pizza Place,Excelsior,US,us/deephaven/excelsior/5655manitourd/-1208798076,44.90125519,-93.58864255,,12.5,12.5,USD,2016-07-06T20:33:47Z,"Roma tomatoes, onions, fresh basil, mozzarella and with garlic olive oil sauce",Joey Nova's Pizzeria and Grilled Subs,55331,USD,0,25,Deephaven
AVwcmfTmkufWRAb5w_TL,5655 Manitou Rd,Italian Restaurant and Pizza Place,Excelsior,US,us/deephaven/excelsior/5655manitourd/-1208798076,44.90125519,-93.58864255,,4.75,4.75,USD,2016-07-06T20:33:47Z,,Joey Nova's Pizzeria and Grilled Subs,55331,USD,0,25,Deephaven
AVwcmfTmkufWRAb5w_TL,5655 Manitou Rd,Italian Restaurant and Pizza Place,Excelsior,US,us/deephaven/excelsior/5655manitourd/-1208798076,44.90125519,-93.58864255,,10.95,10.95,USD,2016-07-06T20:33:47Z,,Joey Nova's Pizzeria and Grilled Subs,55331,USD,0,25,Deephaven
AVwcmfYgByjofQCxgHHI,2320 Tiffin Ave,Pizza Place,Findlay,US,us/oh/findlay/2320tiffinave/-1870290680,41.05692963,-83.59660295,,7.5,7.5,USD,"2015-10-23T23:04:47Z,2016-03-21T00:06:02Z",,Bellacino's Grinders & Pizza,45840,,,,OH
AVwcmfYgByjofQCxgHHI,2320 Tiffin Ave,Pizza Place,Findlay,US,us/oh/findlay/2320tiffinave/-1870290680,41.05692963,-83.59660295,,2,2,USD,"2015-10-23T23:04:47Z,2016-03-21T00:06:02Z","With one item, add 0.35 for each additional item",Bellacino's Grinders & Pizza,45840,,,,OH
AVwcmfYgByjofQCxgHHI,2320 Tiffin Ave,Pizza Place,Findlay,US,us/oh/findlay/2320tiffinave/-1870290680,41.05692963,-83.59660295,,14.99,14.99,USD,"2015-10-23T23:04:47Z,2016-03-21T00:06:02Z","Taco meat, onions, black olives, cheddar and mozzarella cheese, taco sauce, lettuce and tomatoes",Bellacino's Grinders & Pizza,45840,,,,OH
AVwcmfYgByjofQCxgHHI,2320 Tiffin Ave,Pizza Place,Findlay,US,us/oh/findlay/2320tiffinave/-1870290680,41.05692963,-83.59660295,,13.5,13.5,USD,"2015-10-23T23:04:47Z,2016-03-21T00:06:02Z","Mushrooms, onions, green peppers, black olives, and mozzarella cheese",Bellacino's Grinders & Pizza,45840,,,,OH
AVwcmhOFkufWRAb5w_um,600 George Washington Hwy,"Bar,Lounge,Bar and Lounge",Lincoln,US,us/ri/lincoln/600georgewashingtonhwy/-1860274498,41.93478118,-71.48750067,,8,8,USD,"2016-05-10T00:29:43Z,2016-06-20T17:19:56Z,2016-05-24T02:58:11Z",,Suite 600,2865,USD,25,40,RI
AVwcmhOFkufWRAb5w_um,600 George Washington Hwy,"Bar,Lounge,Bar and Lounge",Lincoln,US,us/ri/lincoln/600georgewashingtonhwy/-1860274498,41.93478118,-71.48750067,,,,,2016-06-20T17:19:56Z,,Suite 600,2865,USD,25,40,RI
AVwcmkzOIN2L1WUfm1B1,8436 S 88th Ave,"Restaurants,Food & Entertainment,Pizza Place",Justice,US,us/il/justice/8436s88thave/-2115929309,41.736555,-87.838222,,,,,2015-10-19T16:02:51Z,,John Gino's Pizza,60458,,,,IL
AVwcmkzOIN2L1WUfm1B1,8436 S 88th Ave,"Restaurants,Food & Entertainment,Pizza Place",Justice,US,us/il/justice/8436s88thave/-2115929309,41.736555,-87.838222,,3.75,3.75,USD,"2017-01-17T18:06:47Z,2016-03-29T05:02:27Z",,John Gino's Pizza,60458,,,,IL
AVwcmMQ6_7pvs4fzw3Ps,121 4th Ave S,"American Restaurant,Hotel Bar,Sports Bar,American Restaurants,Pizza,Hamburgers & Hot Dogs,Breakfast Brunch & Lunch Restaurants,,Family Style Restaurants,Take Out Restaurants,Restaurants",Nashville,US,us/tn/nashville/1214thaves/383576454,36.159927,-86.77642,,13.5,13.5,USD,"2016-03-02T12:02:31Z,2016-06-13T00:18:30Z",Chefs selection of the freshest ingredients. please ask your server for details,The Sportsgrille,37201,,,,TN
AVwcmnV0ByjofQCxgIdf,50 N Valle Verde Dr,"Asian Restaurant,Asian Restaurant Green Valley South",Henderson,US,us/nv/henderson/50nvalleverdedr/-1476845624,36.030186,-115.06311,,10,10,USD,"2016-03-24T09:44:47Z,2017-03-02T18:08:28Z,2016-05-28T19:32:49Z","Portugese Sausage, Spam, Jalapenos, Pineapple, and Mozzarella Cheese",Buddha Belly Deli,89074,USD,25,40,NV
AVwcmp9nkufWRAb5xBPB,3558 W Pinhook Rd,Mexican Restaurant,Lafayette,US,us/la/lafayette/3558wpinhookrd/-440015788,30.16026623,-91.9915483,,4.25,4.25,USD,"2015-11-09T18:34:14Z,2016-03-28T05:32:47Z",,Blue Agave Mexican Restaurant,70508,USD,25,40,LA
AVwcmxalkufWRAb5xCoI,20850 Sheldon Rd,"American Restaurant,Pizza Place,Pizza Place and American Restaurant",Brookpark,US,us/oh/brookpark/20850sheldonrd/-255207806,41.38983786,-81.852881,,,,,2016-04-02T05:38:06Z,"Olive oil, fresh garlic, basil and oregano with your choice of toppings",Donte's Restaurant & Pizza Shop,44142,,,,OH
AVwcn3MD_7pvs4fzxLAq,31 S Arlington Ave,"Caf Hollins Park,American Restaurants,Restaurants,Caf��,Café",Baltimore,US,us/md/baltimore/31sarlingtonave/1859412107,39.287831,-76.635059,,5,5,USD,2016-03-28T05:15:09Z,,Goodfella's Cafe,21223,,,,MD
AVwcnAtOByjofQCxgM4L,487 S Business Route 5,"Restaurant,Pizza Place",Camdenton,US,us/mo/camdenton/487sbusinessroute5/-2073709045,38.015007,-92.75593,,11.59,11.59,USD,2016-05-06T21:05:28Z,,Caseys Carry Out Pizza,65020,,,,MO
AVwcnAtOByjofQCxgM4L,487 S Business Route 5,"Restaurant,Pizza Place",Camdenton,US,us/mo/camdenton/487sbusinessroute5/-2073709045,38.015007,-92.75593,,2.99,2.99,USD,2016-05-06T21:05:28Z,,Caseys Carry Out Pizza,65020,,,,MO
AVwcnAtOByjofQCxgM4L,487 S Business Route 5,"Restaurant,Pizza Place",Camdenton,US,us/mo/camdenton/487sbusinessroute5/-2073709045,38.015007,-92.75593,,1.99,1.99,USD,2016-05-06T21:05:28Z,,Caseys Carry Out Pizza,65020,,,,MO
AVwcnAtOByjofQCxgM4L,487 S Business Route 5,"Restaurant,Pizza Place",Camdenton,US,us/mo/camdenton/487sbusinessroute5/-2073709045,38.015007,-92.75593,,15.99,15.99,USD,2016-05-06T21:05:28Z,,Caseys Carry Out Pizza,65020,,,,MO
AVwcnC2kIN2L1WUfm6Qb,293 Saint Georges Ave,Diner,Rahway,US,us/nj/rahway/293saintgeorgesave/18962918,40.595734,-74.29025,,22,22,USD,"2015-12-01T15:04:28Z,2016-03-28T05:50:47Z","A great traditional Italian dish our rib steak cooked to your liking with a slice of mozzarella cheese, roasted peppers and fresh sliced mushrooms",Galaxy Diner,7065,USD,25,40,NJ
AVwcnC2kIN2L1WUfm6Qb,293 Saint Georges Ave,Diner,Rahway,US,us/nj/rahway/293saintgeorgesave/18962918,40.595734,-74.29025,,,,,2015-12-01T15:04:28Z,"A great traditional Italian dish our rib steak cooked to your liking with a slice of mozzarella cheese, roasted peppers and fresh sliced mushrooms",Galaxy Diner,7065,USD,25,40,NJ
AVwcnC2kIN2L1WUfm6Qb,293 Saint Georges Ave,Diner,Rahway,US,us/nj/rahway/293saintgeorgesave/18962918,40.595734,-74.29025,,9,9,USD,"2015-12-01T15:04:28Z,2016-03-28T05:50:47Z",This dinner original is served with mozzarella cheese and topped with our homemade marinara sauce,Galaxy Diner,7065,USD,25,40,NJ
AVwcnDT5kufWRAb5xF8Y,134 N Wayne Ave,Restaurant,Wayne,US,us/saintdavids/wayne/134nwayneave/-1423711819,40.045304,-75.388245,,19,19,USD,2016-08-21T00:00:00Z,,Vecchia - Wayne,19087,USD,0,30,Saint Davids
AVwcnDT5kufWRAb5xF8Y,134 N Wayne Ave,Restaurant,Wayne,US,us/saintdavids/wayne/134nwayneave/-1423711819,40.045304,-75.388245,,12,12,USD,2016-08-21T00:00:00Z,"San marzano tomatoes, basil, mozzarella cheese, olive oil",Vecchia - Wayne,19087,USD,0,30,Saint Davids
AVwcnDT5kufWRAb5xF8Y,134 N Wayne Ave,Restaurant,Wayne,US,us/saintdavids/wayne/134nwayneave/-1423711819,40.045304,-75.388245,,9,9,USD,2016-08-21T00:00:00Z,"San marzano tomatoes, garlic, oregano, olive oil",Vecchia - Wayne,19087,USD,0,30,Saint Davids
AVwcnDT5kufWRAb5xF8Y,134 N Wayne Ave,Restaurant,Wayne,US,us/saintdavids/wayne/134nwayneave/-1423711819,40.045304,-75.388245,,12,12,USD,2016-08-21T00:00:00Z,Please order with your meal during peak hours,Vecchia - Wayne,19087,USD,0,30,Saint Davids
AVwcnDT5kufWRAb5xF8Y,134 N Wayne Ave,Restaurant,Wayne,US,us/saintdavids/wayne/134nwayneave/-1423711819,40.045304,-75.388245,,11,11,USD,2016-08-21T00:00:00Z,"Mozzarella cheese, basil garlic, oregano, olive oil",Vecchia - Wayne,19087,USD,0,30,Saint Davids
AVwcneD-kufWRAb5xKrk,1 Station Plz,"Restaurant,American Restaurant,Sandwich Place,Bar",Rye,US,us/ny/rye/1stationplz/1459529075,40.986231,-73.678849,,12,12,USD,2016-08-06T00:00:00Z,,Rye Grill and Bar,10580,USD,0,30,NY
AVwcneD-kufWRAb5xKrk,1 Station Plz,"Restaurant,American Restaurant,Sandwich Place,Bar",Rye,US,us/ny/rye/1stationplz/1459529075,40.986231,-73.678849,,10,10,USD,2016-03-29T05:19:28Z,,Rye Grill and Bar,10580,USD,0,30,NY
AVwcnKeSByjofQCxgOzO,5300 N Braeswood Blvd,"Pizza Place and Italian Restaurant Meyerland Area,Restaurants",Houston,US,us/tx/houston/5300nbraeswoodblvd/-277098853,29.67904,-95.47744,,14.99,10.99,USD,2016-06-08T16:11:12Z,"Banana pepper, pepperoni, onion, tomato, feta cheese",La Fresca Pizza,77096,USD,0,25,TX
AVwcnKeSByjofQCxgOzO,5300 N Braeswood Blvd,"Pizza Place and Italian Restaurant Meyerland Area,Restaurants",Houston,US,us/tx/houston/5300nbraeswoodblvd/-277098853,29.67904,-95.47744,,14.99,10.99,USD,2016-06-08T16:11:12Z,,La Fresca Pizza,77096,USD,0,25,TX
AVwcnnBKByjofQCxgTeF,1716 Liberty Rd,"American Restaurant,Wine Bar and American Restaurant,Wine Bar,Food and Beverage",Sykesville,US,us/md/sykesville/1716libertyrd/388682629,39.399492,-76.934053,,9,9,USD,2016-08-20T00:00:00Z,"2 Eggs, Sausage, Bacon, and Cheddar Jack.",The County Cork Wine Pub,21784,USD,0,30,MD
AVwcnnBKByjofQCxgTeF,1716 Liberty Rd,"American Restaurant,Wine Bar and American Restaurant,Wine Bar,Food and Beverage",Sykesville,US,us/md/sykesville/1716libertyrd/388682629,39.399492,-76.934053,,8,8,USD,2016-03-28T05:53:34Z,"2 Eggs, Sausage, Bacon, and Cheddar Jack.",The County Cork Wine Pub,21784,USD,0,30,MD
AVwcnnBKByjofQCxgTeF,1716 Liberty Rd,"American Restaurant,Wine Bar and American Restaurant,Wine Bar,Food and Beverage",Sykesville,US,us/md/sykesville/1716libertyrd/388682629,39.399492,-76.934053,,,,,2015-10-23T00:50:06Z,"Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella.",The County Cork Wine Pub,21784,USD,0,30,MD
AVwcnnBKByjofQCxgTeF,1716 Liberty Rd,"American Restaurant,Wine Bar and American Restaurant,Wine Bar,Food and Beverage",Sykesville,US,us/md/sykesville/1716libertyrd/388682629,39.399492,-76.934053,,,,,2015-10-23T00:50:06Z,".Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella",The County Cork Wine Pub,21784,USD,0,30,MD
AVwcnnBKByjofQCxgTeF,1716 Liberty Rd,"American Restaurant,Wine Bar and American Restaurant,Wine Bar,Food and Beverage",Sykesville,US,us/md/sykesville/1716libertyrd/388682629,39.399492,-76.934053,,,,,"2016-08-20T00:00:00Z,2016-03-28T05:53:34Z",,The County Cork Wine Pub,21784,USD,0,30,MD
AVwcnnBKByjofQCxgTeF,1716 Liberty Rd,"American Restaurant,Wine Bar and American Restaurant,Wine Bar,Food and Beverage",Sykesville,US,us/md/sykesville/1716libertyrd/388682629,39.399492,-76.934053,,,,,2015-10-23T00:50:06Z,".Red sauce, pork belly, housemade sausage, bacon, ham, mozzarella.",The County Cork Wine Pub,21784,USD,0,30,MD
AVwcnnBKByjofQCxgTeF,1716 Liberty Rd,"American Restaurant,Wine Bar and American Restaurant,Wine Bar,Food and Beverage",Sykesville,US,us/md/sykesville/1716libertyrd/388682629,39.399492,-76.934053,,,,,2015-10-23T00:50:06Z,". Smoked pepper sauce, squash, onion, almond, feta, salsa verde",The County Cork Wine Pub,21784,USD,0,30,MD
AVwcnqrvkufWRAb5xNJu,2404 Sunnyside Dr,"Harbor / Marina,Cadillac Restaurants",Cadillac,US,us/mi/cadillac/2404sunnysidedr/-1081307714,44.232479,-85.448498,,7.95,7.95,USD,2016-04-05T03:13:35Z,,The Marina,49601,,,,MI
AVwcnqrvkufWRAb5xNJu,2404 Sunnyside Dr,"Harbor / Marina,Cadillac Restaurants",Cadillac,US,us/mi/cadillac/2404sunnysidedr/-1081307714,44.232479,-85.448498,,16.95,16.95,USD,2016-04-05T03:13:35Z,,The Marina,49601,,,,MI
AVwcnr2H_7pvs4fzxJFF,2201 Uptown Loop N E,Restaurant,Albuquerque,US,us/nm/albuquerque/2201uptownloopne/1421432223,35.102334,-106.565335,,,,,2016-08-08T00:00:00Z,,The Melting Pot - Albuquerque,87110,USD,31,50,NM
AVwcnr2H_7pvs4fzxJFF,2201 Uptown Loop N E,Restaurant,Albuquerque,US,us/nm/albuquerque/2201uptownloopne/1421432223,35.102334,-106.565335,,,,,2016-08-08T00:00:00Z,,The Melting Pot - Albuquerque,87110,USD,31,50,NM
AVwcns7ZIN2L1WUfnB14,121 123 South St,Restaurant,Philadelphia,US,us/pa/philadelphia/121123southst/-1744799267,39.941495,-75.144845,,,,,2016-08-22T00:00:00Z,,Pietro's Coal Oven Pizza - South Street,19147,USD,0,30,PA
AVwcnvRLByjofQCxgVSA,4100 Crain Hwy,"Restaurants,Take Out Restaurants,Bar & Grills,American Restaurants,Hamburgers & Hot Dogs,Family Style Restaurants,American Restaurant,Bars & Clubs,Bars & Pubs,Bars Clubs,Bars Pubs,Lounges,American",Bowie,US,us/southbowie/bowie/4100crainhwy/-2093720949,38.94743,-76.71815,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QUubadp1hg5vD2AIkWup2uw7zqxKNVGC3o7O98l5UTfWe9AS_2rqSbipdTf8xuGZd63ZhcghUpfM6H8a4bASbwQvVNmQQ1SG7M6t0ia74tKDdlFaIGLq58jca30GbhZMoYY1z8bg7BT-fSm98jNI6SFcLAbXG8Ecb312ljDtpX9aj9xS5iSA9U9em5cY28ddh49iYTnfiWpsEhWFI4ZcI4OtWYvDT3cImdy4uzk8bokHr079G0_GLoiMkw63ypx5SnlMKIfnpf7uKO757IpUhdLi9W1SBh9-8SofksPv9DFlsu5u_Iaykyp6d0K5O7VSFMGjGmzy91u1C_fkmNfR2-4m0aooTkPg7_t67jgG9BVMv9YFJlUJN74snd1-7YSOu4s9nu9oAdXJ2ZsjIrKjjSbruSYhk50bVA&placement=listing_profile&cs_user=unknown&cs_session=4e1a310c3abda7a2b015dcc9f912df69f977f907,6.99,6.99,USD,2016-05-31T13:37:00Z,Veggie patch pizzaTM,Applebee's,20716,USD,25,40,South Bowie
AVwco5kIByjofQCxgijC,257 Main St,Pizza Place,Wareham,US,us/ma/wareham/257mainst/-1362600887,41.75920526,-70.71649555,,,,,2016-07-31T01:57:03Z,,Minervas,2571,,,,MA
AVwco5kIByjofQCxgijC,257 Main St,Pizza Place,Wareham,US,us/ma/wareham/257mainst/-1362600887,41.75920526,-70.71649555,,4.5,4.5,USD,2016-03-31T02:31:18Z,,Minervas,2571,,,,MA
AVwco6DL_7pvs4fzxWaP,19065 Beach Blvd,Pizza Place,Huntington Beach,US,us/ca/huntingtonbeach/19065beachblvd/1991875049,33.68510357,-117.9903746,,15,15,USD,2016-07-23T23:13:28Z,"Chicken breast, mozzarella cheese and bbq sauce",Two Brothers Pizza,92648,,,,CA
AVwco6DL_7pvs4fzxWaP,19065 Beach Blvd,Pizza Place,Huntington Beach,US,us/ca/huntingtonbeach/19065beachblvd/1991875049,33.68510357,-117.9903746,,14.5,14.5,USD,2016-07-23T23:13:28Z,"Broccoli, mushrooms, tomatoes, onions, green peppers and mozzarella cheese",Two Brothers Pizza,92648,,,,CA
AVwco6DL_7pvs4fzxWaP,19065 Beach Blvd,Pizza Place,Huntington Beach,US,us/ca/huntingtonbeach/19065beachblvd/1991875049,33.68510357,-117.9903746,,15,15,USD,2016-07-23T23:13:28Z,"Chicken breast, bleu cheese, hot sauce and mozzarella cheese",Two Brothers Pizza,92648,,,,CA
AVwco6DL_7pvs4fzxWaP,19065 Beach Blvd,Pizza Place,Huntington Beach,US,us/ca/huntingtonbeach/19065beachblvd/1991875049,33.68510357,-117.9903746,,9.49,9.49,USD,2016-07-23T23:13:28Z,,Two Brothers Pizza,92648,,,,CA
AVwco6DL_7pvs4fzxWaP,19065 Beach Blvd,Pizza Place,Huntington Beach,US,us/ca/huntingtonbeach/19065beachblvd/1991875049,33.68510357,-117.9903746,,8.5,8.5,USD,2016-07-23T23:13:28Z,"Ham, pineapple, mozzarella cheese and sauce",Two Brothers Pizza,92648,,,,CA
AVwco6DL_7pvs4fzxWaP,19065 Beach Blvd,Pizza Place,Huntington Beach,US,us/ca/huntingtonbeach/19065beachblvd/1991875049,33.68510357,-117.9903746,,15.5,15.5,USD,2016-07-23T23:13:28Z,"Pepperoni, bacon, ham, sausage, salami, mozzarella cheese and sauce",Two Brothers Pizza,92648,,,,CA
AVwco6DL_7pvs4fzxWaP,19065 Beach Blvd,Pizza Place,Huntington Beach,US,us/ca/huntingtonbeach/19065beachblvd/1991875049,33.68510357,-117.9903746,,5,5,USD,2016-07-23T23:13:28Z,Mozzarella cheese and sauce,Two Brothers Pizza,92648,,,,CA
AVwco6DL_7pvs4fzxWaP,19065 Beach Blvd,Pizza Place,Huntington Beach,US,us/ca/huntingtonbeach/19065beachblvd/1991875049,33.68510357,-117.9903746,,5.5,5.5,USD,2016-07-23T23:13:28Z,Mozzarella cheese and sauce,Two Brothers Pizza,92648,,,,CA
AVwco6DL_7pvs4fzxWaP,19065 Beach Blvd,Pizza Place,Huntington Beach,US,us/ca/huntingtonbeach/19065beachblvd/1991875049,33.68510357,-117.9903746,,11.25,11.25,USD,2016-07-23T23:13:28Z,,Two Brothers Pizza,92648,,,,CA
AVwco6DL_7pvs4fzxWaP,19065 Beach Blvd,Pizza Place,Huntington Beach,US,us/ca/huntingtonbeach/19065beachblvd/1991875049,33.68510357,-117.9903746,,17.5,17.5,USD,2016-07-23T23:13:28Z,"Pepperoni, sausage, mushrooms, onions and green peppers",Two Brothers Pizza,92648,,,,CA
AVwco6DL_7pvs4fzxWaP,19065 Beach Blvd,Pizza Place,Huntington Beach,US,us/ca/huntingtonbeach/19065beachblvd/1991875049,33.68510357,-117.9903746,,12.5,12.5,USD,2016-07-23T23:13:28Z,Sicilian tomato pie made with our special sauce recipe and a touch of fresh garlic,Two Brothers Pizza,92648,,,,CA
AVwco6DL_7pvs4fzxWaP,19065 Beach Blvd,Pizza Place,Huntington Beach,US,us/ca/huntingtonbeach/19065beachblvd/1991875049,33.68510357,-117.9903746,,8.5,8.5,USD,2016-07-23T23:13:28Z,"Bacon, tomatoes, garlic and mozzarella cheese",Two Brothers Pizza,92648,,,,CA
